test_txndate,test_storecode,Customers,Bills,ItemQty,Sales
2021-02-11 00:00:00,Warehouse,2,2,22.0,42630.0
2021-02-12 00:00:00,1,13,13,161.0,23538.0
2021-02-12 00:00:00,11,49,52,262.0,140293.0
2021-02-12 00:00:00,14,38,43,272.0,70061.0
2021-02-12 00:00:00,15,11,12,50.0,47627.0
2021-02-12 00:00:00,4,23,23,81.0,36851.0
2021-02-12 00:00:00,5,50,54,269.0,118332.0
2021-02-12 00:00:00,6,57,62,438.0,213245.0
2021-02-12 00:00:00,7,39,42,321.0,137951.0
2021-02-12 00:00:00,9,14,15,57.0,36376.0
2021-02-12 00:00:00,Ecommerce,41,41,43.0,124774.0
2021-02-13 00:00:00,1,12,14,118.0,21689.0
2021-02-13 00:00:00,11,53,55,356.0,146152.0
2021-02-13 00:00:00,14,36,40,262.0,100738.0
2021-02-13 00:00:00,15,28,29,163.0,76539.0
2021-02-13 00:00:00,4,23,24,77.0,23102.0
2021-02-13 00:00:00,5,68,74,318.0,146136.0
2021-02-13 00:00:00,6,69,76,380.0,208073.0
2021-02-13 00:00:00,7,48,52,315.0,178920.0
2021-02-13 00:00:00,9,24,25,120.0,64639.0
2021-02-13 00:00:00,Ecommerce,7,7,8.0,17845.0
2021-02-13 00:00:00,Warehouse,3,3,12.0,22840.0
2021-02-14 00:00:00,1,8,8,56.0,6312.0
2021-02-14 00:00:00,11,61,65,386.0,172272.0
2021-02-14 00:00:00,14,25,26,128.0,40787.0
2021-02-14 00:00:00,15,27,28,105.0,51649.0
2021-02-14 00:00:00,4,26,28,125.0,42645.0
2021-02-14 00:00:00,5,76,81,517.0,293528.0
2021-02-14 00:00:00,6,65,71,263.0,181069.0
2021-02-14 00:00:00,7,58,64,323.0,152533.0
2021-02-14 00:00:00,9,14,14,76.0,26478.0
2021-02-14 00:00:00,Ecommerce,11,11,12.0,39929.0
2021-02-15 00:00:00,1,21,22,113.0,26306.0
2021-02-15 00:00:00,11,54,61,461.0,197333.0
2021-02-15 00:00:00,14,28,30,178.0,61618.0
2021-02-15 00:00:00,15,15,16,71.0,24816.0
2021-02-15 00:00:00,4,17,18,93.0,41519.0
2021-02-15 00:00:00,5,56,58,308.0,101713.0
2021-02-15 00:00:00,6,65,68,338.0,216581.0
2021-02-15 00:00:00,7,42,42,238.0,96692.0
2021-02-15 00:00:00,9,10,10,52.0,23522.0
2021-02-15 00:00:00,Ecommerce,9,9,32.0,16650.0
2021-02-15 00:00:00,Warehouse,2,2,41.0,24250.0
2021-02-16 00:00:00,1,15,16,130.0,19008.0
2021-02-16 00:00:00,11,55,59,287.0,122983.0
2021-02-16 00:00:00,14,30,32,179.0,44494.0
2021-02-16 00:00:00,15,23,26,93.0,52295.0
2021-02-16 00:00:00,4,16,16,49.0,26052.0
2021-02-16 00:00:00,5,39,42,298.0,133864.0
2021-02-16 00:00:00,6,54,54,279.0,130551.0
2021-02-16 00:00:00,7,39,43,373.0,90528.0
2021-02-16 00:00:00,9,17,17,109.0,44217.0
2021-02-16 00:00:00,Ecommerce,36,36,39.0,141058.0
2021-02-16 00:00:00,Warehouse,2,2,8.0,21740.0
2021-02-17 00:00:00,1,13,13,117.0,17834.0
2021-02-17 00:00:00,11,46,51,668.0,181240.0
2021-02-17 00:00:00,14,25,29,171.0,41378.0
2021-02-17 00:00:00,15,18,18,100.0,35757.0
2021-02-17 00:00:00,4,16,17,55.0,20647.0
2021-02-17 00:00:00,5,45,46,276.0,90410.0
2021-02-17 00:00:00,6,64,67,324.0,166522.0
2021-02-17 00:00:00,7,36,36,246.0,72392.0
2021-02-17 00:00:00,9,14,15,87.0,40174.0
2021-02-17 00:00:00,Warehouse,1,1,24.0,15720.0
2021-02-18 00:00:00,1,9,10,98.0,9739.0
2021-02-18 00:00:00,11,53,58,285.0,151906.0
2021-02-18 00:00:00,14,28,29,221.0,51557.0
2021-02-18 00:00:00,15,9,10,64.0,22310.0
2021-02-18 00:00:00,4,18,18,71.0,33765.0
2021-02-18 00:00:00,5,61,62,332.0,172143.0
2021-02-18 00:00:00,6,54,59,320.0,227090.0
2021-02-18 00:00:00,7,38,41,300.0,117140.0
2021-02-18 00:00:00,9,23,24,108.0,72646.0
2021-02-18 00:00:00,Ecommerce,21,22,23.0,56008.0
2021-02-19 00:00:00,1,9,9,90.0,10895.0
2021-02-19 00:00:00,11,49,53,276.0,118787.0
2021-02-19 00:00:00,14,23,30,245.0,57838.0
2021-02-19 00:00:00,15,16,16,86.0,38092.0
2021-02-19 00:00:00,4,22,24,97.0,43375.0
2021-02-19 00:00:00,5,55,58,452.0,163101.0
2021-02-19 00:00:00,6,55,61,285.0,153462.0
2021-02-19 00:00:00,7,34,35,214.0,62870.0
2021-02-19 00:00:00,9,16,17,50.0,45395.0
2021-02-19 00:00:00,Ecommerce,26,26,32.0,85668.0
2021-02-20 00:00:00,1,14,15,137.0,38385.0
2021-02-20 00:00:00,11,45,45,222.0,100597.0
2021-02-20 00:00:00,14,37,41,246.0,62389.0
2021-02-20 00:00:00,15,21,23,114.0,57192.0
2021-02-20 00:00:00,4,24,25,173.0,73548.0
2021-02-20 00:00:00,5,60,60,370.0,180223.0
2021-02-20 00:00:00,6,75,76,449.0,201974.0
2021-02-20 00:00:00,7,44,44,213.0,104942.0
2021-02-20 00:00:00,9,28,28,174.0,70222.0
2021-02-20 00:00:00,Ecommerce,7,7,9.0,15320.0
2021-02-20 00:00:00,Warehouse,2,2,5.0,21320.0
2021-02-21 00:00:00,1,10,11,67.0,11708.0
2021-02-21 00:00:00,11,43,45,289.0,116943.0
2021-02-21 00:00:00,14,34,44,168.0,56517.0
2021-02-21 00:00:00,15,23,24,153.0,39721.0
2021-02-21 00:00:00,4,27,27,152.0,57225.0
2021-02-21 00:00:00,5,51,55,216.0,155266.0
2021-02-21 00:00:00,6,70,77,416.0,204229.0
2021-02-21 00:00:00,7,44,49,239.0,109251.0
2021-02-21 00:00:00,9,28,31,106.0,99711.0
2021-02-21 00:00:00,Ecommerce,4,4,5.0,8690.0
2021-02-21 00:00:00,Warehouse,1,1,2.0,2640.0
2021-02-22 00:00:00,1,18,20,170.0,22549.0
2021-02-22 00:00:00,11,48,50,208.0,140409.0
2021-02-22 00:00:00,14,21,24,116.0,35921.0
2021-02-22 00:00:00,15,10,10,70.0,15692.0
2021-02-22 00:00:00,4,19,20,59.0,32611.0
2021-02-22 00:00:00,5,42,44,152.0,105109.0
2021-02-22 00:00:00,6,72,76,303.0,234962.0
2021-02-22 00:00:00,7,34,36,132.0,73020.0
2021-02-22 00:00:00,9,16,16,35.0,28608.0
2021-02-22 00:00:00,Ecommerce,4,4,4.0,9260.0
2021-02-23 00:00:00,1,19,21,125.0,16524.0
2021-02-23 00:00:00,11,43,43,238.0,90515.0
2021-02-23 00:00:00,14,50,53,250.0,188726.0
2021-02-23 00:00:00,15,7,9,145.0,51548.0
2021-02-23 00:00:00,4,18,19,51.0,40005.0
2021-02-23 00:00:00,5,48,49,172.0,115750.0
2021-02-23 00:00:00,6,78,83,342.0,227650.0
2021-02-23 00:00:00,7,44,45,324.0,103344.0
2021-02-23 00:00:00,9,18,19,48.0,31933.0
2021-02-23 00:00:00,Ecommerce,2,2,3.0,3764.0
2021-02-23 00:00:00,Warehouse,1,1,4.0,5120.0
2021-02-24 00:00:00,1,12,13,116.0,16527.0
2021-02-24 00:00:00,11,45,48,489.0,120976.0
2021-02-24 00:00:00,14,31,37,232.0,65994.0
2021-02-24 00:00:00,15,9,9,39.0,32932.0
2021-02-24 00:00:00,4,17,17,107.0,32902.0
2021-02-24 00:00:00,5,40,41,201.0,147802.0
2021-02-24 00:00:00,6,66,70,242.0,204785.0
2021-02-24 00:00:00,7,35,35,315.0,60981.0
2021-02-24 00:00:00,9,20,23,66.0,51244.0
2021-02-24 00:00:00,Ecommerce,7,7,9.0,18278.0
2021-02-24 00:00:00,Warehouse,1,1,18.0,14580.0
2021-02-25 00:00:00,1,16,16,116.0,16661.0
2021-02-25 00:00:00,11,60,63,340.0,152826.0
2021-02-25 00:00:00,14,35,35,366.0,50038.0
2021-02-25 00:00:00,15,15,16,47.0,43494.0
2021-02-25 00:00:00,4,24,27,87.0,60352.0
2021-02-25 00:00:00,5,51,54,265.0,137609.0
2021-02-25 00:00:00,6,68,73,277.0,164783.0
2021-02-25 00:00:00,7,43,44,179.0,82678.0
2021-02-25 00:00:00,9,17,19,61.0,29063.0
2021-02-25 00:00:00,Ecommerce,6,6,7.0,21279.0
2021-02-25 00:00:00,Warehouse,1,1,6.0,15794.0
2021-02-26 00:00:00,1,16,16,117.0,22327.0
2021-02-26 00:00:00,11,46,49,305.0,113404.0
2021-02-26 00:00:00,14,33,35,132.0,84101.0
2021-02-26 00:00:00,15,13,13,48.0,16166.0
2021-02-26 00:00:00,4,17,17,59.0,27878.0
2021-02-26 00:00:00,5,47,51,293.0,168999.0
2021-02-26 00:00:00,6,51,61,254.0,141774.0
2021-02-26 00:00:00,7,43,47,214.0,83671.0
2021-02-26 00:00:00,9,18,19,64.0,27440.0
2021-02-26 00:00:00,Ecommerce,7,7,7.0,18400.0
2021-02-27 00:00:00,1,14,15,270.0,31241.0
2021-02-27 00:00:00,11,40,41,171.0,94953.0
2021-02-27 00:00:00,14,30,32,236.0,55670.0
2021-02-27 00:00:00,15,28,29,171.0,77818.0
2021-02-27 00:00:00,4,28,28,94.0,58421.0
2021-02-27 00:00:00,5,68,70,435.0,180349.0
2021-02-27 00:00:00,6,66,72,389.0,233743.0
2021-02-27 00:00:00,7,62,65,304.0,112986.0
2021-02-27 00:00:00,9,14,17,67.0,32310.0
2021-02-27 00:00:00,Ecommerce,4,4,15.0,7390.0
2021-02-28 00:00:00,1,17,17,130.0,20380.0
2021-02-28 00:00:00,11,57,58,353.0,149333.0
2021-02-28 00:00:00,14,36,39,268.0,89551.0
2021-02-28 00:00:00,15,21,22,84.0,39980.0
2021-02-28 00:00:00,4,30,31,128.0,52383.0
2021-02-28 00:00:00,5,64,65,359.0,182081.0
2021-02-28 00:00:00,6,64,67,383.0,200370.0
2021-02-28 00:00:00,7,60,64,338.0,159746.0
2021-02-28 00:00:00,9,19,19,108.0,45459.0
2021-02-28 00:00:00,Ecommerce,69,69,84.0,207854.0
2021-03-01 00:00:00,1,16,17,80.0,13402.0
2021-03-01 00:00:00,11,46,48,331.0,161559.0
2021-03-01 00:00:00,14,30,34,111.0,77569.0
2021-03-01 00:00:00,15,16,17,87.0,27474.0
2021-03-01 00:00:00,4,18,18,83.0,33060.0
2021-03-01 00:00:00,5,57,58,261.0,122824.0
2021-03-01 00:00:00,6,78,87,430.0,200394.0
2021-03-01 00:00:00,7,38,42,242.0,108247.0
2021-03-01 00:00:00,9,15,16,85.0,39580.0
2021-03-01 00:00:00,Ecommerce,25,25,26.0,59145.0
2021-03-01 00:00:00,Warehouse,33,34,71.0,111656.0
2021-03-02 00:00:00,1,22,22,101.0,33355.0
2021-03-02 00:00:00,11,45,45,166.0,129504.0
2021-03-02 00:00:00,14,40,45,236.0,81624.0
2021-03-02 00:00:00,15,16,16,93.0,30295.0
2021-03-02 00:00:00,4,16,16,61.0,22189.0
2021-03-02 00:00:00,5,54,57,295.0,118298.0
2021-03-02 00:00:00,6,60,63,333.0,169187.0
2021-03-02 00:00:00,7,40,45,238.0,72522.0
2021-03-02 00:00:00,9,17,17,48.0,50085.0
2021-03-02 00:00:00,Ecommerce,2,2,2.0,11020.0
2021-03-02 00:00:00,Warehouse,31,34,43.0,119921.0
2021-03-03 00:00:00,1,15,16,150.0,30380.0
2021-03-03 00:00:00,11,43,45,318.0,129479.0
2021-03-03 00:00:00,14,29,33,147.0,57618.0
2021-03-03 00:00:00,15,13,13,86.0,28112.0
2021-03-03 00:00:00,4,18,20,81.0,43960.0
2021-03-03 00:00:00,5,57,62,277.0,116482.0
2021-03-03 00:00:00,6,54,62,280.0,145870.0
2021-03-03 00:00:00,7,31,32,411.0,67219.0
2021-03-03 00:00:00,9,15,15,39.0,28234.0
2021-03-03 00:00:00,Ecommerce,1,1,1.0,975.0
2021-03-03 00:00:00,Warehouse,28,29,73.0,89910.0
2021-03-04 00:00:00,1,12,12,72.0,19970.0
2021-03-04 00:00:00,11,48,50,225.0,73640.0
2021-03-04 00:00:00,14,30,35,256.0,63165.0
2021-03-04 00:00:00,15,17,17,58.0,28188.0
2021-03-04 00:00:00,4,15,17,43.0,31615.0
2021-03-04 00:00:00,5,49,54,190.0,112934.0
2021-03-04 00:00:00,6,70,77,433.0,231595.0
2021-03-04 00:00:00,7,48,52,223.0,95405.0
2021-03-04 00:00:00,9,15,16,81.0,28219.0
2021-03-04 00:00:00,Ecommerce,4,4,35.0,18086.0
2021-03-04 00:00:00,Warehouse,38,38,64.0,75768.0
2021-03-05 00:00:00,1,10,10,68.0,12731.0
2021-03-05 00:00:00,11,46,50,341.0,172506.0
2021-03-05 00:00:00,14,32,37,237.0,86449.0
2021-03-05 00:00:00,15,19,20,111.0,71824.0
2021-03-05 00:00:00,4,24,24,67.0,37135.0
2021-03-05 00:00:00,5,48,54,262.0,130581.0
2021-03-05 00:00:00,6,57,61,385.0,167239.0
2021-03-05 00:00:00,7,43,43,183.0,92925.0
2021-03-05 00:00:00,9,14,14,35.0,39001.0
2021-03-05 00:00:00,Ecommerce,11,11,24.0,28374.0
2021-03-05 00:00:00,Warehouse,21,21,42.0,49887.0
2021-03-06 00:00:00,1,20,25,149.0,31910.0
2021-03-06 00:00:00,11,52,54,387.0,171637.0
2021-03-06 00:00:00,14,29,36,182.0,81774.0
2021-03-06 00:00:00,15,23,23,146.0,56431.0
2021-03-06 00:00:00,4,27,28,110.0,68281.0
2021-03-06 00:00:00,5,63,65,320.0,166853.0
2021-03-06 00:00:00,6,75,81,475.0,225194.0
2021-03-06 00:00:00,7,45,47,200.0,90936.0
2021-03-06 00:00:00,9,13,14,63.0,69282.0
2021-03-06 00:00:00,Ecommerce,2,2,2.0,4800.0
2021-03-06 00:00:00,Warehouse,43,44,53.0,98272.0
2021-03-07 00:00:00,1,16,17,90.0,19032.0
2021-03-07 00:00:00,11,62,68,291.0,130489.0
2021-03-07 00:00:00,14,36,39,186.0,65897.0
2021-03-07 00:00:00,15,14,16,57.0,22632.0
2021-03-07 00:00:00,4,27,29,148.0,56426.0
2021-03-07 00:00:00,5,70,73,436.0,179578.0
2021-03-07 00:00:00,6,70,82,673.0,232865.0
2021-03-07 00:00:00,7,61,64,240.0,145037.0
2021-03-07 00:00:00,9,27,28,113.0,93151.0
2021-03-07 00:00:00,Ecommerce,16,16,88.0,53014.0
2021-03-07 00:00:00,Warehouse,27,27,60.0,48889.0
2021-03-08 00:00:00,1,11,11,61.0,9557.0
2021-03-08 00:00:00,11,42,43,215.0,135541.0
2021-03-08 00:00:00,14,37,43,383.0,49480.0
2021-03-08 00:00:00,15,14,15,101.0,33358.0
2021-03-08 00:00:00,4,13,13,53.0,12079.0
2021-03-08 00:00:00,5,41,41,183.0,117017.0
2021-03-08 00:00:00,6,63,65,275.0,191880.0
2021-03-08 00:00:00,7,42,44,325.0,130469.0
2021-03-08 00:00:00,9,17,17,75.0,43621.0
2021-03-08 00:00:00,Ecommerce,18,19,36.0,53199.0
2021-03-08 00:00:00,Warehouse,33,33,98.0,66242.0
2021-03-09 00:00:00,1,17,18,133.0,22895.0
2021-03-09 00:00:00,11,56,58,396.0,139238.0
2021-03-09 00:00:00,14,34,36,318.0,53877.0
2021-03-09 00:00:00,15,13,14,27.0,12973.0
2021-03-09 00:00:00,4,28,29,229.0,51401.0
2021-03-09 00:00:00,5,60,64,240.0,139119.0
2021-03-09 00:00:00,6,55,64,233.0,196118.0
2021-03-09 00:00:00,7,37,38,213.0,78487.0
2021-03-09 00:00:00,9,13,14,43.0,24323.0
2021-03-09 00:00:00,Ecommerce,8,8,26.0,24707.0
2021-03-09 00:00:00,Warehouse,81,82,132.0,237648.0
2021-03-10 00:00:00,1,17,19,215.0,25799.0
2021-03-10 00:00:00,11,42,47,221.0,93585.0
2021-03-10 00:00:00,14,32,32,169.0,53304.0
2021-03-10 00:00:00,15,12,12,58.0,43627.0
2021-03-10 00:00:00,4,17,17,91.0,33649.0
2021-03-10 00:00:00,5,54,59,307.0,134971.0
2021-03-10 00:00:00,6,65,67,478.0,163413.0
2021-03-10 00:00:00,7,40,46,324.0,101686.0
2021-03-10 00:00:00,9,17,18,45.0,44736.0
2021-03-10 00:00:00,Ecommerce,3,3,62.0,7010.0
2021-03-10 00:00:00,Warehouse,133,134,267.0,359659.0
2021-03-11 00:00:00,1,11,11,105.0,14538.0
2021-03-11 00:00:00,11,57,59,472.0,182233.0
2021-03-11 00:00:00,14,25,28,78.0,33685.0
2021-03-11 00:00:00,15,17,17,117.0,31351.0
2021-03-11 00:00:00,4,18,18,78.0,35647.0
2021-03-11 00:00:00,5,41,43,163.0,105696.0
2021-03-11 00:00:00,6,64,66,333.0,119409.0
2021-03-11 00:00:00,7,47,47,163.0,78092.0
2021-03-11 00:00:00,9,16,16,68.0,53027.0
2021-03-11 00:00:00,Ecommerce,13,13,69.0,43568.0
2021-03-11 00:00:00,Warehouse,159,162,237.0,513248.0
2021-03-12 00:00:00,1,11,14,272.0,36882.0
2021-03-12 00:00:00,11,56,59,345.0,125453.0
2021-03-12 00:00:00,14,28,30,274.0,63275.0
2021-03-12 00:00:00,15,15,16,30.0,25764.0
2021-03-12 00:00:00,4,11,11,95.0,22356.0
2021-03-12 00:00:00,5,50,51,216.0,132587.0
2021-03-12 00:00:00,6,58,61,284.0,165204.0
2021-03-12 00:00:00,7,45,58,258.0,94815.0
2021-03-12 00:00:00,9,16,16,43.0,34047.0
2021-03-12 00:00:00,Ecommerce,4,4,4.0,11330.0
2021-03-12 00:00:00,Warehouse,167,172,346.0,467986.0
2021-03-13 00:00:00,1,11,11,55.0,13196.0
2021-03-13 00:00:00,11,52,55,399.0,144558.0
2021-03-13 00:00:00,14,39,44,228.0,73860.0
2021-03-13 00:00:00,15,17,18,88.0,46212.0
2021-03-13 00:00:00,4,29,29,148.0,39859.0
2021-03-13 00:00:00,5,65,67,248.0,147117.0
2021-03-13 00:00:00,6,74,78,508.0,216131.0
2021-03-13 00:00:00,7,53,59,391.0,152643.0
2021-03-13 00:00:00,9,20,27,116.0,67118.0
2021-03-13 00:00:00,Ecommerce,14,14,23.0,45414.0
2021-03-13 00:00:00,Warehouse,214,218,466.0,686406.0
2021-03-14 00:00:00,1,12,13,135.0,14935.0
2021-03-14 00:00:00,11,65,72,741.0,199779.0
2021-03-14 00:00:00,14,30,36,216.0,81756.0
2021-03-14 00:00:00,15,24,24,135.0,40240.0
2021-03-14 00:00:00,4,19,19,67.0,26083.0
2021-03-14 00:00:00,5,59,64,365.0,160054.0
2021-03-14 00:00:00,6,66,71,448.0,191864.0
2021-03-14 00:00:00,7,46,49,236.0,81344.0
2021-03-14 00:00:00,9,23,26,75.0,68763.0
2021-03-14 00:00:00,Ecommerce,1,1,5.0,15000.0
2021-03-14 00:00:00,Warehouse,27,27,52.0,53161.0
2021-03-15 00:00:00,1,18,19,92.0,16389.0
2021-03-15 00:00:00,11,43,46,358.0,94071.0
2021-03-15 00:00:00,14,33,37,251.0,66153.0
2021-03-15 00:00:00,15,18,18,82.0,35470.0
2021-03-15 00:00:00,4,21,22,43.0,21291.0
2021-03-15 00:00:00,5,59,59,196.0,126841.0
2021-03-15 00:00:00,6,49,56,293.0,172230.0
2021-03-15 00:00:00,7,39,43,227.0,85589.0
2021-03-15 00:00:00,9,24,26,82.0,47212.0
2021-03-15 00:00:00,Ecommerce,1,1,1.0,2180.0
2021-03-15 00:00:00,Warehouse,133,136,286.0,369466.0
2021-03-16 00:00:00,1,16,18,130.0,27341.0
2021-03-16 00:00:00,11,40,42,220.0,88449.0
2021-03-16 00:00:00,14,37,40,324.0,100778.0
2021-03-16 00:00:00,15,14,14,96.0,36310.0
2021-03-16 00:00:00,4,21,24,95.0,43637.0
2021-03-16 00:00:00,5,47,49,250.0,101965.0
2021-03-16 00:00:00,6,85,88,440.0,215128.0
2021-03-16 00:00:00,7,38,40,143.0,82328.0
2021-03-16 00:00:00,9,19,20,132.0,52753.0
2021-03-16 00:00:00,Ecommerce,11,11,57.0,38595.0
2021-03-16 00:00:00,Warehouse,66,67,370.0,378688.0
2021-03-17 00:00:00,1,13,15,177.0,19593.0
2021-03-17 00:00:00,11,36,37,157.0,80135.0
2021-03-17 00:00:00,14,29,32,203.0,47850.0
2021-03-17 00:00:00,15,27,29,145.0,74023.0
2021-03-17 00:00:00,4,22,25,108.0,36421.0
2021-03-17 00:00:00,5,46,46,238.0,104532.0
2021-03-17 00:00:00,6,62,73,475.0,207600.0
2021-03-17 00:00:00,7,46,48,171.0,106366.0
2021-03-17 00:00:00,9,13,13,31.0,14722.0
2021-03-17 00:00:00,Ecommerce,2,2,3.0,1147.0
2021-03-17 00:00:00,Warehouse,71,71,279.0,317361.0
2021-03-18 00:00:00,1,15,15,145.0,26263.0
2021-03-18 00:00:00,11,47,53,228.0,77294.0
2021-03-18 00:00:00,14,38,41,149.0,58352.0
2021-03-18 00:00:00,15,11,11,49.0,32145.0
2021-03-18 00:00:00,4,14,15,63.0,27300.0
2021-03-18 00:00:00,5,43,48,123.0,135563.0
2021-03-18 00:00:00,6,60,68,232.0,147749.0
2021-03-18 00:00:00,7,32,33,181.0,107924.0
2021-03-18 00:00:00,9,16,16,52.0,33517.0
2021-03-18 00:00:00,Ecommerce,3,3,3.0,12798.0
2021-03-18 00:00:00,Warehouse,21,21,51.0,48522.0
2021-03-19 00:00:00,1,11,13,130.0,14404.0
2021-03-19 00:00:00,11,53,55,578.0,151837.0
2021-03-19 00:00:00,14,40,43,235.0,79448.0
2021-03-19 00:00:00,15,9,9,57.0,18041.0
2021-03-19 00:00:00,4,22,25,73.0,54363.0
2021-03-19 00:00:00,5,41,43,223.0,101829.0
2021-03-19 00:00:00,6,76,80,431.0,262914.0
2021-03-19 00:00:00,7,42,42,270.0,109638.0
2021-03-19 00:00:00,9,23,23,95.0,65819.0
2021-03-19 00:00:00,Ecommerce,7,7,11.0,32169.0
2021-03-19 00:00:00,Warehouse,27,27,77.0,58221.0
2021-03-20 00:00:00,1,12,12,35.0,12039.0
2021-03-20 00:00:00,11,55,60,314.0,157033.0
2021-03-20 00:00:00,14,28,34,307.0,98425.0
2021-03-20 00:00:00,15,20,20,144.0,61689.0
2021-03-20 00:00:00,4,26,28,134.0,82076.0
2021-03-20 00:00:00,5,80,82,551.0,196097.0
2021-03-20 00:00:00,6,54,59,245.0,166246.0
2021-03-20 00:00:00,7,48,49,320.0,130291.0
2021-03-20 00:00:00,9,19,21,73.0,33361.0
2021-03-20 00:00:00,Ecommerce,6,6,6.0,21099.0
2021-03-20 00:00:00,Warehouse,21,21,52.0,32473.0
2021-03-21 00:00:00,1,18,20,198.0,32705.0
2021-03-21 00:00:00,11,51,55,231.0,112998.0
2021-03-21 00:00:00,14,35,41,200.0,65204.0
2021-03-21 00:00:00,15,28,28,166.0,38982.0
2021-03-21 00:00:00,4,20,21,105.0,23920.0
2021-03-21 00:00:00,5,58,63,380.0,160097.0
2021-03-21 00:00:00,6,92,103,610.0,281440.0
2021-03-21 00:00:00,7,51,53,178.0,82568.0
2021-03-21 00:00:00,9,22,25,127.0,80670.0
2021-03-21 00:00:00,Ecommerce,8,8,21.0,24637.0
2021-03-21 00:00:00,Warehouse,35,35,102.0,55221.0
2021-03-22 00:00:00,1,8,8,24.0,10286.0
2021-03-22 00:00:00,11,51,54,286.0,132777.0
2021-03-22 00:00:00,14,38,40,238.0,47419.0
2021-03-22 00:00:00,15,13,13,55.0,33188.0
2021-03-22 00:00:00,4,17,18,46.0,37160.0
2021-03-22 00:00:00,5,35,36,305.0,86466.0
2021-03-22 00:00:00,6,58,63,289.0,168388.0
2021-03-22 00:00:00,7,39,40,113.0,81831.0
2021-03-22 00:00:00,9,23,24,84.0,72927.0
2021-03-22 00:00:00,Ecommerce,14,14,15.0,59238.0
2021-03-22 00:00:00,Warehouse,41,41,101.0,82765.0
2021-03-23 00:00:00,1,14,14,147.0,21345.0
2021-03-23 00:00:00,11,53,55,284.0,151851.0
2021-03-23 00:00:00,14,29,34,164.0,36893.0
2021-03-23 00:00:00,15,15,16,118.0,53267.0
2021-03-23 00:00:00,4,22,24,83.0,39865.0
2021-03-23 00:00:00,5,37,38,278.0,88878.0
2021-03-23 00:00:00,6,49,54,283.0,165266.0
2021-03-23 00:00:00,7,34,34,168.0,82434.0
2021-03-23 00:00:00,9,24,25,56.0,36380.0
2021-03-23 00:00:00,Ecommerce,30,32,215.0,129217.0
2021-03-23 00:00:00,Warehouse,15,15,21.0,23853.0
2021-03-24 00:00:00,1,21,23,257.0,41074.0
2021-03-24 00:00:00,11,44,46,231.0,100207.0
2021-03-24 00:00:00,14,42,44,392.0,73712.0
2021-03-24 00:00:00,15,13,14,63.0,25882.0
2021-03-24 00:00:00,4,27,29,120.0,43484.0
2021-03-24 00:00:00,5,46,47,333.0,137588.0
2021-03-24 00:00:00,6,62,67,504.0,171060.0
2021-03-24 00:00:00,7,30,31,119.0,69944.0
2021-03-24 00:00:00,9,23,24,186.0,87076.0
2021-03-24 00:00:00,Ecommerce,19,20,49.0,89919.0
2021-03-24 00:00:00,Warehouse,39,41,186.0,123313.0
2021-03-25 00:00:00,1,16,16,133.0,21749.0
2021-03-25 00:00:00,11,59,65,308.0,179204.0
2021-03-25 00:00:00,14,26,27,154.0,43563.0
2021-03-25 00:00:00,15,13,13,112.0,32021.0
2021-03-25 00:00:00,4,17,19,63.0,17213.0
2021-03-25 00:00:00,5,54,59,322.0,145063.0
2021-03-25 00:00:00,6,57,62,359.0,173171.0
2021-03-25 00:00:00,7,44,47,222.0,84207.0
2021-03-25 00:00:00,9,15,15,52.0,24863.0
2021-03-25 00:00:00,Ecommerce,16,17,143.0,49725.0
2021-03-25 00:00:00,Warehouse,39,39,98.0,153613.0
2021-03-26 00:00:00,1,13,14,106.0,12223.0
2021-03-26 00:00:00,11,41,43,312.0,57537.0
2021-03-26 00:00:00,14,23,24,164.0,39982.0
2021-03-26 00:00:00,15,11,11,45.0,31281.0
2021-03-26 00:00:00,4,19,22,65.0,34261.0
2021-03-26 00:00:00,5,50,50,313.0,128710.0
2021-03-26 00:00:00,6,64,66,394.0,174783.0
2021-03-26 00:00:00,7,40,42,212.0,96133.0
2021-03-26 00:00:00,9,22,23,61.0,36728.0
2021-03-26 00:00:00,Ecommerce,13,13,24.0,25324.0
2021-03-26 00:00:00,Warehouse,28,28,64.0,89021.0
2021-03-27 00:00:00,1,20,21,199.0,26497.0
2021-03-27 00:00:00,11,45,50,13300.0,216718.0
2021-03-27 00:00:00,14,34,37,151.0,57561.0
2021-03-27 00:00:00,15,11,11,55.0,31631.0
2021-03-27 00:00:00,4,20,21,91.0,29364.0
2021-03-27 00:00:00,5,52,55,337.0,150521.0
2021-03-27 00:00:00,6,72,74,363.0,167175.0
2021-03-27 00:00:00,7,52,57,327.0,134502.0
2021-03-27 00:00:00,9,29,30,157.0,57276.0
2021-03-27 00:00:00,Ecommerce,22,22,37.0,71504.0
2021-03-27 00:00:00,Warehouse,33,33,82.0,92768.0
2021-03-28 00:00:00,1,11,11,89.0,27946.0
2021-03-28 00:00:00,11,62,63,460.0,137221.0
2021-03-28 00:00:00,14,29,31,161.0,51136.0
2021-03-28 00:00:00,15,10,10,113.0,40290.0
2021-03-28 00:00:00,4,26,29,105.0,44181.0
2021-03-28 00:00:00,5,39,41,341.0,126487.0
2021-03-28 00:00:00,6,71,77,351.0,221185.0
2021-03-28 00:00:00,7,52,54,257.0,124096.0
2021-03-28 00:00:00,9,23,24,192.0,64601.0
